DATE,XAU,CCI,FFR,MA14,MA7,MA_FFR,FFR_dy/dx
1976-12-01,130,99,4,136.0,123.14285714285714,6.583333333333333,-0.005555555555555565
1977-02-01,133,100,4,133.57142857142858,123.0,6.375,-0.003360215053763436
1977-03-01,135,100,4,131.42857142857142,124.0,6.125,-0.008928571428571428
1977-04-01,150,100,4,130.57142857142858,127.57142857142857,5.833333333333333,-0.009408602150537643
1977-06-01,144,100,5,131.14285714285714,133.28571428571428,5.541666666666667,-0.004781420765027313
1977-07-01,141,100,5,131.21428571428572,136.42857142857142,5.25,-0.009722222222222233
1977-08-01,145,99,5,131.5,139.71428571428572,5.041666666666667,-0.006720430107526872
1977-09-01,146,99,6,132.57142857142858,142.0,4.916666666666667,-0.004032258064516129
1977-11-01,153,99,6,133.92857142857142,144.85714285714286,4.875,-0.0006830601092896224
1977-12-01,159,100,6,136.14285714285714,148.28571428571428,4.916666666666667,0.0013888888888888987
1978-02-01,176,100,6,139.78571428571428,152.0,4.958333333333333,0.0006720430107526786
1978-03-01,182,100,6,145.35714285714286,157.42857142857142,4.958333333333333,0.0
1978-05-01,170,100,7,149.0,161.57142857142858,5.0,0.0006830601092896224
1978-06-01,175,99,7,152.78571428571428,165.85714285714286,5.041666666666667,0.001344086021505386
1978-08-01,186,99,8,156.78571428571428,171.57142857142858,5.166666666666667,0.0020491803278688526
1978-09-01,208,99,8,162.14285714285714,179.42857142857142,5.291666666666667,0.004032258064516129
1978-11-01,229,99,9,168.85714285714286,189.42857142857142,5.5,0.0034153005464480825
1978-12-01,207,99,10,172.92857142857142,193.85714285714286,5.75,0.008333333333333333
1979-01-01,223,99,10,178.57142857142858,199.71428571428572,6.0,0.008064516129032258
1979-02-01,225,99,10,184.57142857142858,207.57142857142858,6.208333333333333,0.006720430107526872
1979-03-01,248,99,10,191.92857142857142,218.0,6.416666666666667,0.007440476190476212
1979-05-01,240,99,10,198.64285714285714,225.71428571428572,6.625,0.0034153005464480825
1979-06-01,270,99,10,207.0,234.57142857142858,6.833333333333333,0.006720430107526872
1979-08-01,307,99,10,217.57142857142858,245.71428571428572,7.083333333333333,0.004098360655737705
1979-10-01,397,99,13,233.35714285714286,272.85714285714283,7.458333333333333,0.006147540983606557
1979-11-01,376,99,13,247.21428571428572,294.7142857142857,7.833333333333333,0.012096774193548387
1980-01-01,524,98,13,272.5,337.42857142857144,8.208333333333334,0.006147540983606572
1980-02-01,675,98,14,308.2142857142857,398.42857142857144,8.625,0.013440860215053745
1980-04-01,490,98,17,329.92857142857144,434.14285714285717,9.125,0.008333333333333333
